ladcode23,laname23,country,sex,age,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022
N92000002,NORTHERN IRELAND,Country,M,39,"12,569","12,241","11,782","11,484","11,194","11,094","11,251","11,890","12,684","12,205","12,182","12,370"
N92000002,NORTHERN IRELAND,Country,M,40,"12,693","12,555","12,249","11,768","11,492","11,222","11,134","11,305","11,947","12,716","12,148","12,212"
N92000002,NORTHERN IRELAND,Country,M,41,"12,716","12,738","12,484","12,276","11,775","11,486","11,245","11,158","11,341","11,982","12,716","12,157"
N92000002,NORTHERN IRELAND,Country,M,42,"12,863","12,699","12,648","12,456","12,307","11,806","11,498","11,309","11,178","11,372","11,977","12,712"
N92000002,NORTHERN IRELAND,Country,M,43,"13,079","12,843","12,618","12,601","12,486","12,307","11,817","11,511","11,368","11,182","11,367","12,014"
N92000002,NORTHERN IRELAND,Country,M,44,"13,042","13,068","12,782","12,607","12,633","12,504","12,332","11,850","11,530","11,390","11,108","11,333"
N92000002,NORTHERN IRELAND,Country,M,45,"13,181","13,011","13,069","12,789","12,649","12,643","12,504","12,375","11,885","11,500","11,398","11,116"
N92000002,NORTHERN IRELAND,Country,M,46,"13,305","13,189","13,010","13,100","12,809","12,651","12,650","12,517","12,422","11,870","11,458","11,367"
N92000002,NORTHERN IRELAND,Country,M,47,"13,209","13,291","13,165","12,995","13,122","12,810","12,690","12,677","12,555","12,396","11,840","11,425"
N92000002,NORTHERN IRELAND,Country,M,48,"13,042","13,199","13,312","13,145","12,986","13,127","12,834","12,708","12,705","12,532","12,378","11,834"
N92000002,NORTHERN IRELAND,Country,M,49,"12,489","13,031","13,176","13,282","13,171","12,966","13,116","12,862","12,731","12,686","12,539","12,355"
N92000002,NORTHERN IRELAND,Country,M,50,"12,386","12,470","12,991","13,152","13,292","13,179","12,949","13,122","12,883","12,721","12,683","12,500"
N92000002,NORTHERN IRELAND,Country,M,51,"11,839","12,376","12,455","12,964","13,130","13,283","13,138","12,919","13,106","12,835","12,633","12,628"
N92000002,NORTHERN IRELAND,Country,M,52,"11,569","11,827","12,368","12,433","12,913","13,111","13,265","13,143","12,891","13,089","12,767","12,573"
N92000002,NORTHERN IRELAND,Country,M,53,"11,451","11,521","11,789","12,341","12,414","12,869","13,107","13,238","13,145","12,846","12,977","12,715"
N92000002,NORTHERN IRELAND,Country,M,54,"10,969","11,432","11,516","11,764","12,318","12,396","12,844","13,079","13,228","13,120","12,778","12,928"
N92000002,NORTHERN IRELAND,Country,M,55,"10,650","10,950","11,384","11,479","11,760","12,291","12,370","12,807","13,040","13,209","13,092","12,693"
N92000002,NORTHERN IRELAND,Country,M,56,"10,198","10,634","10,916","11,354","11,445","11,730","12,279","12,346","12,768","12,982","13,125","13,016"
N92000002,NORTHERN IRELAND,Country,M,57,"10,123","10,177","10,606","10,869","11,339","11,375","11,693","12,255","12,300","12,713","12,891","13,018"
N92000002,NORTHERN IRELAND,Country,M,58,"9,776","10,105","10,152","10,600","10,825","11,275","11,306","11,651","12,229","12,276","12,633","12,780"
N92000002,NORTHERN IRELAND,Country,M,59,"9,361","9,728","10,030","10,125","10,549","10,777","11,228","11,254","11,607","12,188","12,178","12,520"
N92000002,NORTHERN IRELAND,Country,M,60,"9,372","9,298","9,676","9,993","10,028","10,499","10,703","11,115","11,156","11,547","12,084","12,084"
N92000002,NORTHERN IRELAND,Country,M,61,"9,349","9,334","9,248","9,629","9,913","9,958","10,465","10,662","11,062","11,048","11,458","11,985"
N92000002,NORTHERN IRELAND,Country,M,62,"9,252","9,284","9,312","9,185","9,540","9,837","9,907","10,385","10,585","10,967","10,950","11,347"
N92000002,NORTHERN IRELAND,Country,M,63,"9,109","9,196","9,211","9,275","9,120","9,484","9,777","9,818","10,338","10,518","10,851","10,827"
N92000002,NORTHERN IRELAND,Country,M,64,"9,033","9,043","9,094","9,090","9,201","9,034","9,435","9,700","9,735","10,264","10,410","10,726"
N92000002,NORTHERN IRELAND,Country,M,65,"8,463","8,928","8,943","8,972","8,984","9,097","8,938","9,335","9,626","9,640","10,189","10,292"
N92000002,NORTHERN IRELAND,Country,M,66,"8,292","8,377","8,877","8,833","8,897","8,895","9,009","8,835","9,248","9,556","9,531","10,054"
N92000002,NORTHERN IRELAND,Country,M,67,"8,321","8,174","8,239","8,792","8,716","8,785","8,774","8,931","8,734","9,156","9,406","9,400"
N92000002,NORTHERN IRELAND,Country,M,68,"7,899","8,186","8,060","8,126","8,676","8,593","8,685","8,642","8,808","8,610","9,040","9,233"
N92000002,NORTHERN IRELAND,Country,M,69,"7,046","7,816","8,033","7,907","7,989","8,559","8,453","8,565","8,526","8,714","8,433","8,850"
N92000002,NORTHERN IRELAND,Country,M,70,"6,279","6,924","7,683","7,852","7,734","7,844","8,434","8,290","8,439","8,373","8,546","8,276"
N92000002,NORTHERN IRELAND,Country,M,71,"6,033","6,145","6,769","7,539","7,676","7,583","7,712","8,301","8,162","8,270","8,212","8,353"
N92000002,NORTHERN IRELAND,Country,M,72,"6,050","5,891","6,029","6,607","7,375","7,483","7,418","7,565","8,152","7,998","8,095","7,999"
N92000002,NORTHERN IRELAND,Country,M,73,"5,749","5,872","5,750","5,892","6,454","7,209","7,300","7,235","7,392","7,975","7,821","7,891"
N92000002,NORTHERN IRELAND,Country,M,74,"5,526","5,577","5,696","5,593","5,704","6,289","7,009","7,074","7,035","7,174","7,780","7,615"
N92000002,NORTHERN IRELAND,Country,M,75,"5,054","5,343","5,398","5,540","5,405","5,529","6,091","6,792","6,852","6,822","6,965","7,533"
N92000002,NORTHERN IRELAND,Country,M,76,"4,767","4,856","5,151","5,244","5,318","5,231","5,357","5,891","6,596","6,627","6,575","6,733"
N92000002,NORTHERN IRELAND,Country,M,77,"4,402","4,562","4,675","4,959","5,028","5,109","5,034","5,134","5,679","6,357","6,378","6,322"
N92000002,NORTHERN IRELAND,Country,M,78,"4,074","4,180","4,327","4,490","4,760","4,843","4,910","4,809","4,946","5,457","6,089","6,094"
N92000002,NORTHERN IRELAND,Country,M,79,"3,807","3,872","3,973","4,134","4,259","4,531","4,615","4,661","4,607","4,711","5,209","5,788"
N92000002,NORTHERN IRELAND,Country,M,80,"3,528","3,594","3,651","3,757","3,872","4,045","4,288","4,367","4,428","4,364","4,433","4,904"
N92000002,NORTHERN IRELAND,Country,M,81,"3,109","3,317","3,344","3,445","3,513","3,632","3,823","4,017","4,126","4,143","4,079","4,168"
N92000002,NORTHERN IRELAND,Country,M,82,"2,776","2,877","3,090","3,127","3,212","3,282","3,377","3,556","3,776","3,865","3,869","3,806"
N92000002,NORTHERN IRELAND,Country,M,83,"2,453","2,565","2,623","2,828","2,885","2,984","3,034","3,102","3,326","3,484","3,572","3,567"
N92000002,NORTHERN IRELAND,Country,M,84,"2,293","2,240","2,338","2,399","2,567","2,634","2,750","2,763","2,866","3,056","3,166","3,283"
N92000002,NORTHERN IRELAND,Country,M,85,"1,909","2,029","1,993","2,104","2,162","2,353","2,395","2,481","2,520","2,583","2,770","2,852"
N92000002,NORTHERN IRELAND,Country,M,86,"1,688","1,677","1,784","1,803","1,903","1,891","2,089","2,133","2,255","2,242","2,298","2,466"
N92000002,NORTHERN IRELAND,Country,M,87,"1,426","1,464","1,453","1,567","1,577","1,683","1,630","1,835","1,907","1,994","1,953","2,031"
N92000002,NORTHERN IRELAND,Country,M,88,"1,163","1,227","1,253","1,235","1,371","1,371","1,451","1,371","1,600","1,647","1,743","1,703"
N92000002,NORTHERN IRELAND,Country,M,89,930,985,"1,042","1,047","1,054","1,185","1,174","1,233","1,144","1,380","1,403","1,479"
N92000002,NORTHERN IRELAND,Country,M,90,"2,676","2,889","3,028","3,265","3,453","3,540","3,704","3,793","3,971","3,920","4,123","4,244"
N92000002,NORTHERN IRELAND,Country,F,0,"12,421","12,291","12,074","11,782","11,832","11,714","11,443","11,252","11,018","10,574","10,238","10,606"
N92000002,NORTHERN IRELAND,Country,F,1,"12,339","12,496","12,408","12,123","11,873","11,902","11,827","11,540","11,330","11,024","10,683","10,397"
N92000002,NORTHERN IRELAND,Country,F,2,"12,452","12,360","12,491","12,450","12,207","11,919","11,949","11,887","11,630","11,327","11,081","10,823"
N92000002,NORTHERN IRELAND,Country,F,3,"12,489","12,437","12,325","12,521","12,471","12,251","11,903","11,984","11,921","11,614","11,381","11,223"
N92000002,NORTHERN IRELAND,Country,F,4,"11,850","12,456","12,417","12,351","12,558","12,490","12,252","11,967","12,047","11,915","11,600","11,516"
N92000002,NORTHERN IRELAND,Country,F,5,"11,312","11,810","12,447","12,436","12,358","12,574","12,503","12,258","11,995","12,019","11,893","11,698"
N92000002,NORTHERN IRELAND,Country,F,6,"10,926","11,267","11,771","12,456","12,413","12,352","12,614","12,538","12,268","11,974","12,049","12,026"
N92000002,NORTHERN IRELAND,Country,F,7,"10,819","10,971","11,290","11,796","12,470","12,440","12,399","12,626","12,556","12,258","11,978","12,155"
N92000002,NORTHERN IRELAND,Country,F,8,"10,655","10,854","11,033","11,327","11,811","12,472","12,469","12,432","12,684","12,545","12,288","12,088"
N92000002,NORTHERN IRELAND,Country,F,9,"10,694","10,677","10,890","11,070","11,321","11,843","12,492","12,508","12,463","12,688","12,549","12,367"
N92000002,NORTHERN IRELAND,Country,F,10,"10,776","10,756","10,713","10,952","11,129","11,349","11,843","12,529","12,534","12,451","12,730","12,642"
N92000002,NORTHERN IRELAND,Country,F,11,"11,067","10,826","10,795","10,779","11,010","11,188","11,368","11,859","12,560","12,526","12,449","12,813"
N92000002,NORTHERN IRELAND,Country,F,12,"11,736","11,076","10,911","10,873","10,853","11,065","11,256","11,395","11,880","12,565","12,538","12,496"
N92000002,NORTHERN IRELAND,Country,F,13,"11,879","11,715","11,096","11,007","10,919","10,910","11,134","11,362","11,441","11,856","12,551","12,622"
N92000002,NORTHERN IRELAND,Country,F,14,"12,139","11,943","11,727","11,111","11,067","10,998","10,961","11,185","11,433","11,459","11,835","12,613"
N92000002,NORTHERN IRELAND,Country,F,15,"11,921","12,223","12,004","11,746","11,116","11,114","11,035","11,025","11,248","11,465","11,453","11,905"
N92000002,NORTHERN IRELAND,Country,F,16,"12,089","11,965","12,315","12,066","11,751","11,137","11,168","11,106","11,058","11,290","11,499","11,529"
N92000002,NORTHERN IRELAND,Country,F,17,"12,434","12,112","11,996","12,400","12,133","11,748","11,134","11,243","11,157","11,065","11,320","11,536"
N92000002,NORTHERN IRELAND,Country,F,18,"12,506","12,455","12,114","12,055","12,525","12,113","11,748","11,162","11,250","11,148","10,993","11,400"
N92000002,NORTHERN IRELAND,Country,F,19,"12,234","12,099","11,758","11,369","11,330","11,850","11,288","11,036","10,377","10,287","10,119","9,854"
N92000002,NORTHERN IRELAND,Country,F,20,"12,097","11,720","11,501","11,573","11,199","11,222","11,392","11,094","10,806","9,959","9,872","9,484"
N92000002,NORTHERN IRELAND,Country,F,21,"12,091","11,976","11,996","11,552","11,544","11,158","11,112","11,483","11,108","10,619","9,871","9,633"
N92000002,NORTHERN IRELAND,Country,F,22,"12,238","12,163","12,146","12,084","11,731","11,590","11,233","11,232","11,636","11,092","10,625","9,753"
N92000002,NORTHERN IRELAND,Country,F,23,"12,560","12,357","12,312","12,231","12,186","11,775","11,662","11,370","11,354","11,679","11,295","10,579"
N92000002,NORTHERN IRELAND,Country,F,24,"12,729","12,685","12,303","12,355","12,322","12,167","11,723","11,647","11,425","11,227","11,709","11,256"
N92000002,NORTHERN IRELAND,Country,F,25,"12,813","12,708","12,593","12,300","12,320","12,278","12,130","11,726","11,677","11,244","11,129","11,519"
N92000002,NORTHERN IRELAND,Country,F,26,"12,777","12,792","12,696","12,689","12,328","12,344","12,292","12,165","11,776","11,601","11,202","11,119"
N92000002,NORTHERN IRELAND,Country,F,27,"12,711","12,811","12,757","12,744","12,781","12,354","12,402","12,340","12,292","11,705","11,632","11,158"
N92000002,NORTHERN IRELAND,Country,F,28,"12,646","12,725","12,776","12,842","12,794","12,840","12,375","12,496","12,460","12,261","11,774","11,714"
N92000002,NORTHERN IRELAND,Country,F,29,"12,615","12,620","12,706","12,784","12,939","12,871","12,930","12,423","12,621","12,471","12,322","11,881"
N92000002,NORTHERN IRELAND,Country,F,30,"12,955","12,627","12,568","12,735","12,825","12,963","12,978","13,033","12,543","12,613","12,533","12,378"
N92000002,NORTHERN IRELAND,Country,F,31,"12,957","12,902","12,642","12,615","12,774","12,821","13,050","13,104","13,102","12,584","12,778","12,640"
N92000002,NORTHERN IRELAND,Country,F,32,"12,515","12,959","12,832","12,629","12,667","12,787","12,850","13,110","13,221","13,166","12,722","12,921"
N92000002,NORTHERN IRELAND,Country,F,33,"11,888","12,505","12,973","12,846","12,684","12,685","12,831","12,958","13,209","13,276","13,291","12,862"
N92000002,NORTHERN IRELAND,Country,F,34,"11,687","11,852","12,497","13,024","12,900","12,744","12,749","12,936","13,040","13,236","13,391","13,401"
N92000002,NORTHERN IRELAND,Country,F,35,"11,757","11,649","11,841","12,527","13,022","12,932","12,777","12,844","13,073","13,071","13,352","13,510"
N92000002,NORTHERN IRELAND,Country,F,36,"11,934","11,756","11,589","11,858","12,572","13,071","12,971","12,832","12,925","13,110","13,155","13,433"
N92000002,NORTHERN IRELAND,Country,F,37,"12,352","11,911","11,746","11,589","11,859","12,657","13,128","13,014","12,899","12,936","13,191","13,250"
N92000002,NORTHERN IRELAND,Country,F,38,"12,767","12,335","11,866","11,763","11,602","11,888","12,706","13,215","13,087","12,922","13,025","13,262"
N92000002,NORTHERN IRELAND,Country,F,39,"12,871","12,730","12,328","11,857","11,774","11,614","11,941","12,766","13,333","13,090","12,990","13,084"
N92000002,NORTHERN IRELAND,Country,F,40,"13,322","12,835","12,683","12,342","11,827","11,813","11,618","11,983","12,821","13,384","13,140","13,048"
N92000002,NORTHERN IRELAND,Country,F,41,"13,280","13,289","12,771","12,669","12,296","11,817","11,840","11,626","12,021","12,860","13,423","13,175"
N92000002,NORTHERN IRELAND,Country,F,42,"13,415","13,251","13,281","12,764","12,679","12,293","11,815","11,896","11,658","12,051","12,886","13,424"
N92000002,NORTHERN IRELAND,Country,F,43,"13,545","13,400","13,207","13,294","12,766","12,682","12,282","11,805","11,943","11,660","12,109","12,916"
N92000002,NORTHERN IRELAND,Country,F,44,"13,589","13,540","13,410","13,201","13,315","12,753","12,681","12,295","11,813","11,933","11,667","12,140"
N92000002,NORTHERN IRELAND,Country,F,45,"13,524","13,582","13,543","13,405","13,201","13,305","12,751","12,718","12,308","11,794","11,950","11,703"
N92000002,NORTHERN IRELAND,Country,F,46,"13,837","13,536","13,590","13,536","13,396","13,178","13,305","12,713","12,720","12,269","11,778","11,964"
N92000002,NORTHERN IRELAND,Country,F,47,"13,529","13,801","13,489","13,570","13,537","13,391","13,177","13,296","12,733","12,690","12,254","11,744"
N92000002,NORTHERN IRELAND,Country,F,48,"13,049","13,514","13,798","13,497","13,573","13,516","13,399","13,185","13,348","12,686","12,682","12,246"
N92000002,NORTHERN IRELAND,Country,F,49,"12,924","13,015","13,506","13,780","13,463","13,570","13,530","13,430","13,202","13,331","12,661","12,674"
N92000002,NORTHERN IRELAND,Country,F,50,"12,636","12,905","12,987","13,503","13,742","13,429","13,558","13,527","13,428","13,162","13,284","12,633"
N92000002,NORTHERN IRELAND,Country,F,51,"12,216","12,630","12,883","12,986","13,490","13,742","13,402","13,544","13,533","13,415","13,143","13,277"
N92000002,NORTHERN IRELAND,Country,F,52,"11,809","12,223","12,660","12,857","12,982","13,500","13,712","13,399","13,527","13,495","13,378","13,136"
N92000002,NORTHERN IRELAND,Country,F,53,"11,638","11,805","12,206","12,673","12,852","12,956","13,470","13,689","13,388","13,509","13,478","13,355"
N92000002,NORTHERN IRELAND,Country,F,54,"11,200","11,639","11,808","12,213","12,688","12,814","12,916","13,461","13,675","13,342","13,492","13,458"
N92000002,NORTHERN IRELAND,Country,F,55,"10,659","11,168","11,628","11,802","12,182","12,674","12,794","12,876","13,440","13,606","13,318","13,488"
N92000002,NORTHERN IRELAND,Country,F,56,"10,079","10,637","11,126","11,595","11,775","12,137","12,658","12,769","12,837","13,426","13,567","13,291"
N92000002,NORTHERN IRELAND,Country,F,57,"9,850","10,037","10,627","11,095","11,578","11,751","12,107","12,640","12,740","12,803","13,374","13,540"
N92000002,NORTHERN IRELAND,Country,F,58,"9,783","9,814","10,007","10,623","11,048","11,579","11,753","12,101","12,612","12,664","12,760","13,339"
N92000002,NORTHERN IRELAND,Country,F,59,"9,451","9,783","9,798","9,988","10,585","11,014","11,574","11,731","12,039","12,576","12,598","12,699"
N92000002,NORTHERN IRELAND,Country,F,60,"9,430","9,407","9,751","9,760","9,940","10,551","10,958","11,541","11,706","12,005","12,535","12,519"
N92000002,NORTHERN IRELAND,Country,F,61,"9,589","9,395","9,369","9,738","9,696","9,890","10,533","10,897","11,505","11,685","11,956","12,459"
N92000002,NORTHERN IRELAND,Country,F,62,"9,526","9,544","9,382","9,303","9,689","9,634","9,850","10,507","10,836","11,443","11,617","11,877"
N92000002,NORTHERN IRELAND,Country,F,63,"9,623","9,457","9,509","9,352","9,251","9,675","9,564","9,775","10,454","10,756","11,384","11,539"
N92000002,NORTHERN IRELAND,Country,F,64,"9,746","9,555","9,376","9,449","9,299","9,201","9,624","9,497","9,720","10,386","10,682","11,293"
N92000002,NORTHERN IRELAND,Country,F,65,"8,968","9,694","9,457","9,287","9,376","9,234","9,159","9,571","9,442","9,635","10,347","10,571"
N92000002,NORTHERN IRELAND,Country,F,66,"8,900","8,896","9,623","9,370","9,190","9,302","9,189","9,082","9,534","9,371","9,562","10,261"
